,real,path,file_name
60,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id7_0006.mp4,id7_0006.mp4
61,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id7_0007.mp4,id7_0007.mp4
62,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id7_0008.mp4,id7_0008.mp4
63,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id7_0009.mp4,id7_0009.mp4
64,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id8_0000.mp4,id8_0000.mp4
65,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id10_0007.mp4,id10_0007.mp4
66,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id12_0004.mp4,id12_0004.mp4
67,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0015.mp4,id13_0015.mp4
68,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id3_0005.mp4,id3_0005.mp4
69,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id6_0003.mp4,id6_0003.mp4
70,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id8_0001.mp4,id8_0001.mp4
71,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id10_0008.mp4,id10_0008.mp4
72,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id10_0009.mp4,id10_0009.mp4
73,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id11_0000.mp4,id11_0000.mp4
74,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id11_0001.mp4,id11_0001.mp4
75,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id11_0002.mp4,id11_0002.mp4
76,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id11_0003.mp4,id11_0003.mp4
77,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id11_0004.mp4,id11_0004.mp4
78,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id11_0005.mp4,id11_0005.mp4
79,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id11_0006.mp4,id11_0006.mp4
80,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id11_0007.mp4,id11_0007.mp4
81,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id11_0009.mp4,id11_0009.mp4
82,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id11_0010.mp4,id11_0010.mp4
83,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id12_0000.mp4,id12_0000.mp4
84,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id12_0001.mp4,id12_0001.mp4
85,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id12_0002.mp4,id12_0002.mp4
86,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id12_0003.mp4,id12_0003.mp4
87,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id12_0005.mp4,id12_0005.mp4
88,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id12_0006.mp4,id12_0006.mp4
89,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0000.mp4,id13_0000.mp4
90,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0001.mp4,id13_0001.mp4
91,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0002.mp4,id13_0002.mp4
92,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0003.mp4,id13_0003.mp4
93,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0004.mp4,id13_0004.mp4
94,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0005.mp4,id13_0005.mp4
95,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0006.mp4,id13_0006.mp4
96,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0007.mp4,id13_0007.mp4
97,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0008.mp4,id13_0008.mp4
98,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0009.mp4,id13_0009.mp4
99,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0010.mp4,id13_0010.mp4
100,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0011.mp4,id13_0011.mp4
101,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0012.mp4,id13_0012.mp4
102,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0013.mp4,id13_0013.mp4
103,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id13_0014.mp4,id13_0014.mp4
104,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0000.mp4,id16_0000.mp4
105,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0001.mp4,id16_0001.mp4
106,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0002.mp4,id16_0002.mp4
107,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0003.mp4,id16_0003.mp4
108,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0004.mp4,id16_0004.mp4
109,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0005.mp4,id16_0005.mp4
110,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0006.mp4,id16_0006.mp4
111,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0007.mp4,id16_0007.mp4
112,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0008.mp4,id16_0008.mp4
113,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0009.mp4,id16_0009.mp4
114,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0010.mp4,id16_0010.mp4
115,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0012.mp4,id16_0012.mp4
116,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0013.mp4,id16_0013.mp4
117,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id17_0001.mp4,id17_0001.mp4
118,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id17_0002.mp4,id17_0002.mp4
119,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id17_0003.mp4,id17_0003.mp4
120,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id17_0004.mp4,id17_0004.mp4
121,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id17_0005.mp4,id17_0005.mp4
122,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id17_0006.mp4,id17_0006.mp4
123,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id17_0007.mp4,id17_0007.mp4
124,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id17_0008.mp4,id17_0008.mp4
125,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id17_0009.mp4,id17_0009.mp4
126,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id1_0000.mp4,id1_0000.mp4
127,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id1_0001.mp4,id1_0001.mp4
128,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id1_0002.mp4,id1_0002.mp4
129,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id1_0003.mp4,id1_0003.mp4
130,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id1_0004.mp4,id1_0004.mp4
131,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id1_0005.mp4,id1_0005.mp4
132,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id1_0006.mp4,id1_0006.mp4
133,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id8_0002.mp4,id8_0002.mp4
134,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id8_0003.mp4,id8_0003.mp4
135,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id8_0004.mp4,id8_0004.mp4
136,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id8_0005.mp4,id8_0005.mp4
137,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id8_0006.mp4,id8_0006.mp4
138,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id8_0007.mp4,id8_0007.mp4
139,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id8_0008.mp4,id8_0008.mp4
140,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id8_0009.mp4,id8_0009.mp4
141,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id9_0001.mp4,id9_0001.mp4
142,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id9_0002.mp4,id9_0002.mp4
143,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id9_0003.mp4,id9_0003.mp4
144,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id9_0004.mp4,id9_0004.mp4
145,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id9_0005.mp4,id9_0005.mp4
146,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id9_0006.mp4,id9_0006.mp4
147,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id9_0007.mp4,id9_0007.mp4
148,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id9_0008.mp4,id9_0008.mp4
149,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id9_0009.mp4,id9_0009.mp4
150,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id9_0000.mp4,id9_0000.mp4
151,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id11_0008.mp4,id11_0008.mp4
152,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id6_0005.mp4,id6_0005.mp4
153,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id17_0000.mp4,id17_0000.mp4
154,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id2_0008.mp4,id2_0008.mp4
155,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id1_0007.mp4,id1_0007.mp4
156,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id3_0001.mp4,id3_0001.mp4
157,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id16_0011.mp4,id16_0011.mp4
158,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id19_0009.mp4,id19_0009.mp4
159,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id22_0007.mp4,id22_0007.mp4
160,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id22_0004.mp4,id22_0004.mp4
161,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id22_0006.mp4,id22_0006.mp4
162,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id25_0004.mp4,id25_0004.mp4
163,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id21_0001.mp4,id21_0001.mp4
164,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id21_0006.mp4,id21_0006.mp4
165,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id19_0007.mp4,id19_0007.mp4
166,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id23_0005.mp4,id23_0005.mp4
167,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id25_0007.mp4,id25_0007.mp4
168,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id24_0001.mp4,id24_0001.mp4
169,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id26_0000.mp4,id26_0000.mp4
170,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id21_0000.mp4,id21_0000.mp4
171,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id22_0008.mp4,id22_0008.mp4
172,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id24_0005.mp4,id24_0005.mp4
173,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id21_0002.mp4,id21_0002.mp4
174,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id21_0005.mp4,id21_0005.mp4
175,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id22_0005.mp4,id22_0005.mp4
176,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id25_0000.mp4,id25_0000.mp4
177,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id22_0009.mp4,id22_0009.mp4
178,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id19_0000.mp4,id19_0000.mp4
179,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id24_0009.mp4,id24_0009.mp4
180,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id23_0009.mp4,id23_0009.mp4
181,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id19_0005.mp4,id19_0005.mp4
182,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id22_0001.mp4,id22_0001.mp4
183,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id19_0006.mp4,id19_0006.mp4
184,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id24_0000.mp4,id24_0000.mp4
185,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id20_0009.mp4,id20_0009.mp4
186,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id25_0009.mp4,id25_0009.mp4
187,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id22_0000.mp4,id22_0000.mp4
188,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id23_0004.mp4,id23_0004.mp4
189,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id23_0002.mp4,id23_0002.mp4
190,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id24_0007.mp4,id24_0007.mp4
191,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id19_0003.mp4,id19_0003.mp4
192,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id20_0003.mp4,id20_0003.mp4
193,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id25_0010.mp4,id25_0010.mp4
194,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id19_0008.mp4,id19_0008.mp4
195,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id20_0007.mp4,id20_0007.mp4
196,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id21_0004.mp4,id21_0004.mp4
197,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id25_0002.mp4,id25_0002.mp4
198,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id20_0000.mp4,id20_0000.mp4
199,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id25_0001.mp4,id25_0001.mp4
200,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id20_0008.mp4,id20_0008.mp4
201,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id24_0003.mp4,id24_0003.mp4
202,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id22_0003.mp4,id22_0003.mp4
203,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id24_0008.mp4,id24_0008.mp4
204,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id24_0004.mp4,id24_0004.mp4
205,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id22_0002.mp4,id22_0002.mp4
206,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id23_0003.mp4,id23_0003.mp4
207,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id24_0006.mp4,id24_0006.mp4
208,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id20_0001.mp4,id20_0001.mp4
209,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id23_0000.mp4,id23_0000.mp4
210,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id23_0008.mp4,id23_0008.mp4
211,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id23_0007.mp4,id23_0007.mp4
212,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id19_0004.mp4,id19_0004.mp4
213,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id25_0008.mp4,id25_0008.mp4
214,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id20_0005.mp4,id20_0005.mp4
215,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id25_0005.mp4,id25_0005.mp4
216,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id19_0001.mp4,id19_0001.mp4
217,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id23_0001.mp4,id23_0001.mp4
218,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id19_0002.mp4,id19_0002.mp4
219,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id25_0003.mp4,id25_0003.mp4
220,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id20_0006.mp4,id20_0006.mp4
221,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id21_0003.mp4,id21_0003.mp4
222,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id21_0007.mp4,id21_0007.mp4
223,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id20_0002.mp4,id20_0002.mp4
224,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id24_0002.mp4,id24_0002.mp4
225,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id23_0006.mp4,id23_0006.mp4
226,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id21_0009.mp4,id21_0009.mp4
227,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id20_0004.mp4,id20_0004.mp4
228,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id21_0008.mp4,id21_0008.mp4
229,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id25_0006.mp4,id25_0006.mp4
230,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id32_0004.mp4,id32_0004.mp4
231,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id28_0002.mp4,id28_0002.mp4
232,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id32_0001.mp4,id32_0001.mp4
233,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id29_0007.mp4,id29_0007.mp4
234,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id32_0005.mp4,id32_0005.mp4
235,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id29_0002.mp4,id29_0002.mp4
236,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id31_0006.mp4,id31_0006.mp4
237,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id30_0003.mp4,id30_0003.mp4
238,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id27_0004.mp4,id27_0004.mp4
239,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id32_0009.mp4,id32_0009.mp4
240,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id26_0009.mp4,id26_0009.mp4
241,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id36_0004.mp4,id36_0004.mp4
242,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id28_0009.mp4,id28_0009.mp4
243,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id28_0003.mp4,id28_0003.mp4
244,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id26_0001.mp4,id26_0001.mp4
245,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id26_0006.mp4,id26_0006.mp4
246,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id36_0001.mp4,id36_0001.mp4
247,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id34_0003.mp4,id34_0003.mp4
248,1,/Users/jeffbyju/Documents/CS-444/Final_project/Celeb-real/id32_0003.mp4,id32_0003.mp4
